"crop_T1","fert_T1","doe_T1","unique_soil_T1","Cntrl_CO2_flux_ug_g_d","Cntrl_CO2_flux_ug_g_d_glu","Cntrl_CO2_flux_ug_g_d_soil","Cntrl_cum_CO2_flux_ug_g","Cntrl_cum_CO2_flux_ug_g_glu","Cntrl_cum_CO2_flux_ug_g_soil","glucose_CO2_flux_ug_g_d","glucose_CO2_flux_ug_g_d_glu","glucose_CO2_flux_ug_g_d_soil","glucose_cum_CO2_flux_ug_g","glucose_cum_CO2_flux_ug_g_glu","glucose_cum_CO2_flux_ug_g_soil","priming_CO2_flux_ug_g_d","priming_cum_CO2_flux_ug_g_soil","relativePE_cum_CO2_flux_ug_g_soil"
"Corn","336N",87,6,6.48698594688891,NA,6.48698594688891,898.629300254154,NA,898.629300254154,7.41969894158188,0.302851866322937,7.11684707525894,1176.9523519383,118.814423556144,1058.13792838216,0.629861128370028,159.508628128006,159.508628128006
"Corn","336N",87,8,16.1663561397594,NA,16.1663561397594,1877.30460398916,NA,1877.30460398916,18.9991420327638,0.811191115695858,18.1879509170679,2460.29288006704,221.033814486355,2239.25906558069,2.02159477730849,361.954461591532,361.954461591532
"Corn","336N",87,9,20.1567563034841,NA,20.1567563034841,2266.63208521578,NA,2266.63208521578,20.5953069933563,0.81647964606507,19.7788273472913,2585.13853312098,242.736702179606,2342.40183094137,-0.377928956192832,75.7697457255917,75.7697457255917
"Corn","336N",100,5,8.9556806617745,NA,8.9556806617745,1010.57786031653,NA,1010.57786031653,10.9211983499447,0.438765878420331,10.4824324715243,1251.37733647091,125.51447077721,1125.8628656937,1.52675180974982,115.28500537717,115.28500537717
"Corn","336N",100,6,6.70268823395347,NA,6.70268823395347,985.764247295549,NA,985.764247295549,7.66145910285696,0.303723064247438,7.35773603860952,1276.55132027545,122.762823391361,1153.78849688408,0.655047804656056,168.024249588535,168.024249588535
"Corn","336N",100,8,18.1771136891977,NA,18.1771136891977,2113.60708194872,NA,2113.60708194872,22.5204701524145,0.884273687379571,21.6361964650349,2753.05899204843,232.529372422289,2520.52961962614,3.45908277583723,406.922537677417,406.922537677417
"Corn","336N",100,9,23.5593476200364,NA,23.5593476200364,2572.90360427625,NA,2572.90360427625,24.352183729769,0.904218415745062,23.4479653140239,2901.71692160797,254.491541584292,2647.22538002368,-0.111382306012551,74.321775747429,74.321775747429
"Corn","336N",114,5,8.37572375146982,NA,8.37572375146982,1127.83799283711,NA,1127.83799283711,9.97469142192934,0.3865958671784,9.58809555475094,1391.02301637792,130.926812917708,1260.09620346021,1.21237180328112,132.258210623105,132.258210623105
"Corn","336N",114,6,5.77471626762373,NA,5.77471626762373,1066.61027504228,NA,1066.61027504228,6.84290050876483,0.243748966394362,6.59915154237046,1372.35192739815,126.175308920882,1246.17661847727,0.824435274746735,179.566343434989,179.566343434989
"Corn","336N",114,8,15.2463553847292,NA,15.2463553847292,2327.05605733493,NA,2327.05605733493,19.2492702722086,0.652109957960161,18.5971603142485,3022.54877585935,241.658911833732,2780.88986402562,3.35080492951924,453.833806690685,453.833806690685
"Corn","336N",114,9,17.7968353764136,NA,17.7968353764136,2822.05929954604,NA,2822.05929954604,18.8164331368728,0.659132871591328,18.1573002652814,3165.14698552419,263.71940178657,2901.42758373762,0.360464888867792,79.3682841915784,79.3682841915784
"Corn","336N",132,5,7.76917389329706,NA,7.76917389329706,1267.68312291645,NA,1267.68312291645,9.02782632448599,0.311556937043805,8.71626938744218,1553.52389021867,136.534837784496,1416.98905243417,0.947095494145121,149.305929517717,149.305929517717
"Corn","336N",132,6,5.7816252164642,NA,5.7816252164642,1170.67952893864,NA,1170.67952893864,6.11580077736917,0.202110906138714,5.91368987123046,1482.4363413908,129.813305231379,1352.62303615942,0.132064654766264,181.943507220782,181.943507220782
"Corn","336N",132,8,12.9516679136671,NA,12.9516679136671,2560.18607978094,NA,2560.18607978094,18.4985045635324,0.551576994129181,17.9469275694032,3355.52185800293,251.587297728057,3103.93456027488,4.99525965573605,543.748480493934,543.748480493934
"Corn","336N",132,9,18.0437144606931,NA,18.0437144606931,3146.84615983852,NA,3146.84615983852,19.1014154289817,0.633415755172394,18.4679996738093,3508.97246324586,275.120885379674,3233.85157786619,0.424285213116175,87.0054180276697,87.0054180276697
"Corn","336N",146,5,8.0801374882181,NA,8.0801374882181,1380.80504775151,NA,1380.80504775151,9.08026614014498,0.2752148681982,8.80505127194678,1680.6476161807,140.387845939271,1540.25977024143,0.724913783728686,159.454722489919,159.454722489919
"Corn","336N",146,6,5.69873420733276,NA,5.69873420733276,1250.4618078413,NA,1250.4618078413,6.78935845898682,0.200179696654793,6.58917876233203,1577.48735981661,132.615820984546,1444.87153883207,0.890444554999269,194.409730990772,194.409730990772
"Corn","336N",146,8,13.3578716662049,NA,13.3578716662049,2747.19628310781,NA,2747.19628310781,18.9902956087567,0.496742809612571,18.4935527991441,3621.38599652553,258.541697062633,3362.84429946289,5.13568113293925,615.648016355084,615.648016355084
"Corn","336N",146,9,18.4448707662025,NA,18.4448707662025,3405.07435056536,NA,3405.07435056536,18.4070770302141,0.576354419897343,17.8307226103168,3766.67154166886,283.189847258236,3483.48169441062,-0.614148155885736,78.4073438452688,78.4073438452688
"Mxg","0N",5,17,30.5682679606562,NA,30.5682679606562,152.841339803281,NA,152.841339803281,34.9449562785253,5.74841811314208,29.1965381653832,174.724781392626,28.7420905657104,145.982690826916,-1.37172979527298,-6.85864897636489,-6.85864897636489
"Mxg","0N",5,18,18.7399258343444,NA,18.7399258343444,93.6996291717219,NA,93.6996291717219,25.5835880293801,6.70053892560143,18.8830491037787,127.917940146901,33.5026946280071,94.4152455188936,0.143123269434334,0.715616347171661,0.715616347171661
"Mxg","0N",5,21,29.0887844767859,NA,29.0887844767859,145.44392238393,NA,145.44392238393,34.9527418913702,9.75604136070086,25.1967005306694,174.763709456851,48.7802068035043,125.983502653347,-3.89208394611655,-19.4604197305828,-19.4604197305828
"Mxg","0N",5,23,27.7257661906405,NA,27.7257661906405,138.628830953202,NA,138.628830953202,33.6112538885597,8.38525590253905,25.2259979860207,168.056269442799,41.9262795126953,126.129989930103,-2.49976820461979,-12.498841023099,-12.498841023099
"Mxg","0N",10,17,33.9006150821983,NA,33.9006150821983,322.344415214272,NA,322.344415214272,37.2870187976661,4.20387416988629,33.0831446277798,361.159875380957,49.7614614151418,311.398413965815,-0.817470454418498,-10.9460012484574,-10.9460012484574
"Mxg","0N",10,18,18.6934984365217,NA,18.6934984365217,187.16712135433,NA,187.16712135433,17.9113353203676,3.43979007818247,14.4715452421851,217.474616748739,50.7016450189195,166.772971729819,-4.22195319433658,-20.3941496245112,-20.3941496245112
"Mxg","0N",10,21,29.47220459152,NA,29.47220459152,292.80494534153,NA,292.80494534153,31.6321774729869,5.10599172942786,26.5261857435591,332.924596821786,74.3101654506436,258.614431371142,-2.94601884796089,-34.1905139703872,-34.1905139703872
"Mxg","0N",10,23,31.2092429358784,NA,31.2092429358784,294.675045632594,NA,294.675045632594,32.6087028053948,4.33130595319435,28.2773968522005,331.099783469773,63.582809278667,267.516974191106,-2.93184608367792,-27.1580714414886,-27.1580714414886
"Mxg","0N",16,17,27.5152600799253,NA,27.5152600799253,487.435975693824,NA,487.435975693824,40.9052009191722,4.3631228806834,36.5420780384888,606.59108089599,75.9401986992423,530.650882196748,9.02681795856354,43.2149065029238,43.2149065029238
"Mxg","0N",16,18,14.3553544573372,NA,14.3553544573372,273.299248098353,NA,273.299248098353,12.8036969983018,2.46491782641191,10.3387791718899,294.296798738549,65.4911519773909,228.805646761158,-4.01657528544729,-44.493601337195,-44.493601337195
"Mxg","0N",16,21,24.0161522200879,NA,24.0161522200879,436.901858662057,NA,436.901858662057,27.7765585072881,3.79610647239654,23.9804520348916,499.583947865515,97.0868042850228,402.497143580492,-0.0357001851962835,-34.4047150815649,-34.4047150815649
"Mxg","0N",16,23,31.8476695008839,NA,31.8476695008839,485.761062637898,NA,485.761062637898,25.6578047905395,2.83890577312185,22.8188990174176,485.046612213009,80.6162439173981,404.430368295611,-9.02877048346633,-81.3306943422866,-81.3306943422866
"Mxg","0N",24,17,35.7801495451341,NA,35.7801495451341,773.677172054897,NA,773.677172054897,40.4755329635938,3.30140313287393,37.1741298307199,930.395344604741,102.351423762234,828.043920842507,1.39398028558579,54.3667487876103,54.3667487876103
"Mxg","0N",24,18,14.5419785148615,NA,14.5419785148615,389.635076217246,NA,389.635076217246,15.0283379292191,2.11372562164605,12.9146123075731,414.523502172302,82.4009569505593,332.122545221743,-1.62736620728845,-57.5125309955025,-57.5125309955025
"Mxg","0N",24,21,34.4142456735039,NA,34.4142456735039,712.215824050088,NA,712.215824050088,38.7098910948924,4.40347772308701,34.3064133718054,809.263076624654,132.314626069719,676.948450554935,-0.107832301698473,-35.2673734951527,-35.2673734951527
"Mxg","0N",24,23,43.2161614248433,NA,43.2161614248433,831.490354036644,NA,831.490354036644,44.4526629542706,4.70830377814856,39.744359176122,840.667915847174,118.282674142587,722.385241704587,-3.47180224872125,-109.105112332057,-109.105112332057
"Mxg","0N",31,17,30.4919833725059,NA,30.4919833725059,987.121055662438,NA,987.121055662438,35.2636588362289,2.18957333386986,33.074085502359,1177.24095645834,117.678437099323,1059.56251935902,2.58210212985317,72.4414636965822,72.4414636965822
"Mxg","0N",31,18,16.0430846959927,NA,16.0430846959927,501.936669089194,NA,501.936669089194,17.1539282071244,1.71682408517016,15.4371041219542,534.600999622173,94.4187255467504,440.182274075423,-0.605980574038435,-61.7543950137716,-61.7543950137716
"Mxg","0N",31,21,33.5374394733781,NA,33.5374394733781,946.977900363735,NA,946.977900363735,37.5932782870267,2.84795946743317,34.7453188195935,1072.41602463384,152.250342341751,920.16568229209,1.20787934621541,-26.8122180716448,-26.8122180716448
"Mxg","0N",31,23,45.6419379198938,NA,45.6419379198938,1150.9839194759,NA,1150.9839194759,46.5654098144219,2.87822491294015,43.6871849014818,1166.62578454813,138.430248533168,1028.19553601496,-1.95475301841208,-122.788383460941,-122.788383460941
"Mxg","0N",38,17,23.2038927087071,NA,23.2038927087071,1149.54830462339,NA,1149.54830462339,26.8052652540179,1.38733218907742,25.4179330649405,1364.87781323647,127.389762422865,1237.4880508136,2.21404035623333,87.9397461902158,87.9397461902158
"Mxg","0N",38,18,16.9857976789405,NA,16.9857976789405,620.837252841778,NA,620.837252841778,19.4890542607454,1.5365369981766,17.9525172625688,671.024379447391,105.174484533987,565.849894913404,0.966719583628233,-54.987357928374,-54.987357928374
"Mxg","0N",38,21,24.9446525206028,NA,24.9446525206028,1121.59046800795,NA,1121.59046800795,33.0810944460955,2.60304255257155,30.478051893524,1303.98368575651,170.471640209752,1133.51204554676,5.53339937292121,11.9215775388036,11.9215775388036
"Mxg","0N",38,23,36.5613621338315,NA,36.5613621338315,1406.91345441272,NA,1406.91345441272,36.3013528316453,2.18044844184079,34.1209043898045,1420.73525436964,153.693387626053,1267.04186674359,-2.44045774402701,-139.87158766913,-139.87158766913
"Mxg","0N",47,17,21.5097677014282,NA,21.5097677014282,1343.13621393624,NA,1343.13621393624,25.4161085776125,1.18799844732201,24.2281101302905,1593.62279043498,138.081748448763,1455.54104198622,2.71834242886229,112.404828049976,112.404828049976
