"sample","Temp_C_Avg.1_T0","TIMESTAMP_T0","CO2_calc_T0","delta13C_calc_T0","time_T0","date_T0","doe_T0","sampling_id_T0","event_id_T0","event","crop_T0","fert_T0","addition_T0","dry_weight_g_T0","unique_soil_T0","CO2C_ug_g_T0","Temp_C_Avg.1_T1","TIMESTAMP_T1","CO2_calc_T1","delta13C_calc_T1","time_T1","date_T1","doe_T1","sampling_id_T1","event_id_T1","crop_T1","fert_T1","addition_T1","dry_weight_g_T1","unique_soil_T1","CO2C_ug_g_T1","CO2_flux_ug_g","sample_date","time_dif","CO2_flux_ug_g_d","diff.day","CO2_flux_ug_g_int","cum_CO2_flux_ug_g","atom_percent13C_calc_T1","atom_percent13C_calc_T0","soil_atom_percent13C","soil_Rsample","soil_delta13C","pglu","psoil","CO2_flux_ug_g_d_glu","CO2_flux_ug_g_int_glu","cum_CO2_flux_ug_g_glu","cum_pglu","CO2_flux_ug_g_d_soil","cum_CO2_flux_ug_g_soil","cum_psoil"
67,21.54829,"5/5/21 0:34",480.865701738197,-9.60283394717032,2021-05-05 00:34:00,2021-05-05,113,31,15.5,16,"Mxg","0N","Cntrl",9.497756921,23,11.6973595819909,22.13483,"5/6/21 11:32",1961.8067051947,-11.3264541636999,2021-05-06 11:32:00,2021-05-06,114,32,16,"Mxg","0N","Cntrl",9.497756921,23,47.6273845794137,35.9300249974227,"67 2021-05-05",34.9666666666667,24.6612183013769,14,345.257056219277,3694.32221582983,1.09328191044615,1.09516702758405,1.09266819272629,0.0110473932797561,-11.8875808559569,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,21.61357,"5/5/21 0:35",652.174283277285,31.681676640003,2021-05-05 00:35:00,2021-05-05,113,31,15.5,16,"Mxg","0N","+C",9.497756921,23,15.8610347450568,22.16616,"5/6/21 11:33",2196.6692905297,1997.96569023866,2021-05-06 11:33:00,2021-05-06,114,32,16,"Mxg","0N","+C",9.497756921,23,53.3235580968798,37.4625233518231,"68 2021-05-05",34.9666666666667,25.7130760851407,14,359.98306519197,4077.24270451708,3.24311243283551,1.14029828225374,4.13341039785903,0.0431162766404149,2856.45077863876,3.10802116696436,96.8919788330356,0.799167847403826,11.1883498636536,247.780231503956,6.07715187593434,24.9139082377369,3829.46247301312,93.9228481240657
69,21.58884,"5/5/21 0:36",577.37362627742,-11.2797014868332,2021-05-05 00:36:00,2021-05-05,113,31,15.5,16,"Mxg","0N","+N",9.497756921,23,14.0430430340543,22.22076,"5/6/21 11:34",2029.53191451539,-11.9505518758979,2021-05-06 11:34:00,2021-05-06,114,32,16,"Mxg","0N","+N",9.497756921,23,49.2572361011604,35.2141930671061,"69 2021-05-05",34.9666666666667,24.1698941928659,14,338.378518700123,3824.69944173992,1.09259931933633,1.09333304462631,1.09230671754925,0.0110436982331591,-12.2180770498889,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,21.67739,"5/5/21 0:37",509.821391617127,-10.4835557270128,2021-05-05 00:37:00,2021-05-05,113,31,15.5,16,"Mxg","112N","Cntrl",9.390268296,24,12.5381924148984,22.25846,"5/6/21 11:34",1686.60152254229,-11.7415556345709,2021-05-06 11:34:00,2021-05-06,114,32,16,"Mxg","112N","Cntrl",9.390268296,24,41.397514173225,28.8593217583266,"70 2021-05-05",34.95,19.8175600057178,14,277.44584008005,3198.6631557959,1.0928279047459,1.09420379436708,1.09223013710062,0.0110429154212517,-12.2880941252326,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,21.575,"5/5/21 0:38",581.863691082317,244.232667120493,2021-05-05 00:38:00,2021-05-05,113,31,15.5,16,"Mxg","112N","+C",9.390268296,24,14.3149219786692,22.26196,"5/6/21 11:35",1685.69031618887,1848.07643817208,2021-05-06 11:35:00,2021-05-06,114,32,16,"Mxg","112N","+C",9.390268296,24,41.3746584711856,27.0597364925164,"71 2021-05-05",34.95,18.5817932995821,14,260.145106194149,3520.60275162028,3.08597035511313,1.37200365079705,3.99267909756918,0.0415872358486788,2719.68872469243,2.96428527189301,97.035714728107,0.550817362033115,7.71144306846361,239.269020560447,6.79625159215502,18.030975937549,3281.33373105983,93.203748407845
72,21.63323,"5/5/21 0:39",481.77974602889,-10.3553486439311,2021-05-05 00:39:00,2021-05-05,113,31,15.5,16,"Mxg","112N","+N",9.390268296,24,11.8503306761193,22.33281,"5/6/21 11:36",1521.50119788887,-11.6099077079189,2021-05-06 11:36:00,2021-05-06,114,32,16,"Mxg","112N","+N",9.390268296,24,37.3357416091553,25.4854109330361,"72 2021-05-05",34.95,17.5007113703252,14,245.009959184553,3047.61714137236,1.09297189145919,1.0943440138456,1.09233387529967,0.0110439758423021,-12.1932468447102,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,21.59593,"5/22/21 12:24",513.330628774935,-11.7654856358504,2021-05-22 12:24:00,2021-05-22,130,35,17.5,18,"Corn","0N","Cntrl",9.63592361,1,12.3060512030394,21.40606,"5/24/21 4:52",1929.26016752731,-12.7916275802242,2021-05-24 04:52:00,2021-05-24,132,36,18,"Corn","0N","Cntrl",9.63592361,1,46.2798766045351,33.9738254014957,"1 2021-05-22",40.4666666666667,20.1492209959447,18,362.685977927005,3059.49852100822,1.09167939912332,1.09280173184483,1.09127286604162,0.0110331302167466,-13.1633125455853,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,21.59243,"5/22/21 12:25",468.756216616089,16.7837866294394,2021-05-22 12:25:00,2021-05-22,130,35,17.5,18,"Corn","0N","+C",9.63592361,1,11.2376043433791,21.40023,"5/24/21 4:52",1900.50584075376,2020.71257504833,2021-05-24 04:52:00,2021-05-24,132,36,18,"Corn","0N","+C",9.63592361,1,45.5910084931904,34.3534041498113,"2 2021-05-22",40.45,20.3827367019894,18,366.889260635809,3857.94363354551,3.26691546653852,1.12401701030002,3.96789534306637,0.0413184253041349,2695.64549288793,2.93897238748598,97.061027612514,0.599043003485439,10.7827740627379,257.183942925504,6.66634786183094,19.783693698504,3600.75969062001,93.3336521381691
3,21.59406,"5/22/21 12:26",457.461226498582,-11.0332135552802,2021-05-22 12:26:00,2021-05-22,130,35,17.5,18,"Corn","0N","+N",9.63592361,1,10.9667662081375,21.39144,"5/24/21 4:54",1847.38936656858,-12.9463406282141,2021-05-24 04:54:00,2021-05-24,132,36,18,"Corn","0N","+N",9.63592361,1,44.3181262600614,33.3513600519239,"3 2021-05-22",40.4666666666667,19.7800487952102,18,356.040878313784,3613.20765053118,1.09151018102969,1.09360263170179,1.09082213060874,0.0110285228742793,-13.5754072538952,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,21.61164,"5/22/21 12:27",463.39867615051,-10.2518017748139,2021-05-22 12:27:00,2021-05-22,130,35,17.5,18,"Corn","112N","Cntrl",10.48985991,2,10.2041501699067,21.41124,"5/24/21 4:54",1621.77172144896,2.77993035397861,2021-05-24 04:54:00,2021-05-24,132,36,18,"Corn","112N","Cntrl",10.48985991,2,35.7360988508397,25.531948680933,"4 2021-05-22",40.45,15.1487458181061,18,272.67742472591,2708.3191045065,1.10870789945899,1.09445726227489,1.11440333789421,0.0112696224274415,7.98926928987065,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,21.59059,"5/22/21 12:27",460.028353740866,51.6700133623664,2021-05-22 12:27:00,2021-05-22,130,35,17.5,18,"Corn","112N","+C",10.48985991,2,10.1306583279327,21.40212,"5/24/21 4:55",1582.82759619767,1917.09062518422,2021-05-24 04:55:00,2021-05-24,132,36,18,"Corn","112N","+C",10.48985991,2,34.879036331332,24.7483780033993,"5 2021-05-22",40.4666666666667,14.6777859657722,18,264.2001473839,2996.46230849884,3.15838734988141,1.16213426631508,3.97554627330318,0.0414013943220995,2703.06649393125,2.94678666407868,97.0532133359213,0.432523039421388,7.78541470958498,238.520953315692,7.96008521913249,14.2452629263509,2757.94135518315,92.0399147808675
6,21.60308,"5/22/21 12:28",602.268596472418,-12.3421460141726,2021-05-22 12:28:00,2021-05-22,130,35,17.5,18,"Corn","112N","+N",10.48985991,2,13.2624843237919,21.37388,"5/24/21 4:56",1411.15850703623,-12.9413181128609,2021-05-24 04:56:00,2021-05-24,132,36,18,"Corn","112N","+N",10.48985991,2,31.0991344408434,17.8366501170515,"6 2021-05-22",40.4666666666667,10.5785733807884,18,190.414320854191,2097.26894605066,1.09151567443759,1.09217101832763,1.09102839190352,0.0110306312376441,-13.3868288289125,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,21.63834,"5/22/21 12:29",491.671244431418,-9.6117307265674,2021-05-22 12:29:00,2021-05-22,130,35,17.5,18,"Corn","0N","Cntrl",11.09940695,3,10.2312203454515,21.3723,"5/24/21 4:57",971.132478619126,-7.63530199601681,2021-05-24 04:57:00,2021-05-24,132,36,18,"Corn","0N","Cntrl",11.09940695,3,20.2266158341854,9.99539548873392,"7 2021-05-22",40.4666666666667,5.92807640188502,18,106.70537523393,1417.69697020525,1.09731882226576,1.09515729739341,1.09953134474936,0.011117554443368,-5.61215321878661,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,21.63326,"5/22/21 12:30",453.729613066123,8.49595376728418,2021-05-22 12:30:00,2021-05-22,130,35,17.5,18,"Corn","0N","+C",11.09940695,3,9.44185306803958,21.38589,"5/24/21 4:57",1044.02601332869,1589.59366112128,2021-05-24 04:57:00,2021-05-24,132,36,18,"Corn","0N","+C",11.09940695,3,21.7438291949076,12.301976126868,"8 2021-05-22",40.45,7.29907112595384,18,131.383280267169,1663.45366001274,2.81377768811117,1.11495726765711,4.11763429078173,0.0429446463937826,2841.09964793276,3.09190824207255,96.9080917579275,0.225680581738104,4.06225047128588,153.405074281423,9.2220828249732,7.07339054421574,1510.04858573132,90.7779171750268
9,21.6442,"5/22/21 12:31",445.905871576383,-10.4391990342884,2021-05-22 12:31:00,2021-05-22,130,35,17.5,18,"Corn","0N","+N",11.09940695,3,9.27870114269457,21.38259,"5/24/21 4:58",905.835232894372,-14.3511650837705,2021-05-24 04:58:00,2021-05-24,132,36,18,"Corn","0N","+N",11.09940695,3,18.8659544999566,9.58725335726203,"9 2021-05-22",40.45,5.68835798700343,18,102.390443766062,1226.46299835873,1.08997362144982,1.09425230711645,1.08583263924097,0.0109775239302246,-18.1369077551961,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,21.65572,"5/22/21 12:32",580.723348042205,-7.24113344213251,2021-05-22 12:32:00,2021-05-22,130,35,17.5,18,"Corn","112N","Cntrl",10.17843925,4,13.1769499902359,21.42432,"5/24/21 4:59",1595.3019797402,0.956635463974953,2021-05-24 04:59:00,2021-05-24,132,36,18,"Corn","112N","Cntrl",10.17843925,4,36.2267635499376,23.0498135597018,"10 2021-05-22",40.45,13.6760327671902,18,246.168589809423,2824.06078515641,1.10671431229072,1.09774989412093,1.11183902575572,0.0112433987527111,5.64374414918412,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,21.64619,"5/22/21 12:33",470.054691314042,88.5949361964928,2021-05-22 12:33:00,2021-05-22,130,35,17.5,18,"Corn","112N","+C",10.17843925,4,10.6661587025724,21.41359,"5/24/21 4:59",1829.199693952,2443.96636609257,2021-05-24 04:59:00,2021-05-24,132,36,18,"Corn","112N","+C",10.17843925,4,41.5397206897244,30.873561987152,"11 2021-05-22",40.4333333333333,18.3256097532971,18,329.860975559349,3205.4322716289,3.70769450703997,1.20244703256962,4.57320419986517,0.0479236902121647,3286.44045438537,3.55720450889317,96.4427954911068,0.651879416426454,11.7338294956762,228.56265781415,7.1304784642354,17.6737303368707,2976.86961381475,92.8695215357646
12,21.65244,"5/22/21 12:34",455.481642221686,-10.994380267992,2021-05-22 12:34:00,2021-05-22,130,35,17.5,18,"Corn","112N","+N",10.17843925,4,10.335257947717,21.3503,"5/24/21 5:00",1556.85364102911,-0.428090039415907,2021-05-24 05:00:00,2021-05-24,132,36,18,"Corn","112N","+N",10.17843925,4,35.3625489256277,25.0272909779107,"12 2021-05-22",40.4333333333333,14.8554406464103,18,267.397931635385,2681.55051846882,1.10520020235252,1.09364510404214,1.10997199014827,0.0112243065603914,3.93608046219174,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,21.66908,"5/22/21 12:44",489.582163834278,-11.0964563335915,2021-05-22 12:44:00,2021-05-22,130,35,17.5,18,"Corn","336N","Cntrl",10.86366784,5,10.4077350406456,21.3711,"5/24/21 5:01",1101.88794082964,-15.0866551325328,2021-05-24 05:01:00,2021-05-24,132,36,18,"Corn","336N","Cntrl",10.86366784,5,23.4480776101587,13.0403425695132,"13 2021-05-22",40.2833333333333,7.76917389329706,18,139.845130079347,1267.68312291645,1.08916914297961,1.09353346238792,1.08568590012826,0.0109760241478505,-18.2710528473766,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,21.67968,"5/22/21 12:45",468.125083737986,39.3945919784975,2021-05-22 12:45:00,2021-05-22,130,35,17.5,18,"Corn","336N","+C",10.86366784,5,9.95123399117024,21.38502,"5/24/21 5:01",1179.47421250829,1911.66613780486,2021-05-24 05:01:00,2021-05-24,132,36,18,"Corn","336N","+C",10.86366784,5,25.0979203800301,15.1466863888598,"14 2021-05-22",40.2666666666667,9.02782632448599,18,162.500873840748,1553.52389021867,3.1526993222993,1.14872529384263,4.46929187313389,0.0467838243928707,3184.4873923661,3.45107366763111,96.5489263323689,0.311556937043805,5.60802486678849,136.534837784496,8.78871825815811,8.71626938744218,1416.98905243417,91.2112817418419
15,21.67614,"5/22/21 12:45",471.750398701708,-11.1385989443306,2021-05-22 12:45:00,2021-05-22,130,35,17.5,18,"Corn","336N","+N",10.86366784,5,10.028420038136,21.37354,"5/24/21 5:02",1000.23907700956,-13.8850013536314,2021-05-24 05:02:00,2021-05-24,132,36,18,"Corn","336N","+N",10.86366784,5,21.2848224703889,11.2564024322529,"15 2021-05-22",40.2833333333333,6.70633823022101,18,120.714088143978,1168.33675516091,1.09048350421676,1.0934873705029,1.08780733542863,0.0109977072201561,-16.3316529828291,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,21.68492,"5/22/21 12:46",457.580818539237,-10.7628637992095,2021-05-22 12:46:00,2021-05-22,130,35,17.5,18,"Corn","336N","Cntrl",10.99458877,6,9.61108915934722,21.3698,"5/24/21 5:03",918.616378395227,-13.7988237574254,2021-05-24 05:03:00,2021-05-24,132,36,18,"Corn","336N","Cntrl",10.99458877,6,19.3153864844819,9.70429732513469,"16 2021-05-22",40.2833333333333,5.7816252164642,18,104.069253896356,1170.67952893864,1.0905777633793,1.09389831507703,1.08728910502973,0.0109924103301977,-16.8054229137258,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,21.69697,"5/22/21 12:47",469.878584236559,105.075326170698,2021-05-22 12:47:00,2021-05-22,130,35,17.5,18,"Corn","336N","+C",10.99458877,6,9.86898973799661,21.38135,"5/24/21 5:03",957.393308791826,1579.8196388088,2021-05-24 05:03:00,2021-05-24,132,36,18,"Corn","336N","+C",10.99458877,6,20.1299443755827,10.2609546375861,"17 2021-05-22",40.2666666666667,6.11580077736917,18,110.084413992645,1482.4363413908,2.80345524945148,1.22042887822021,4.32601056369412,0.0452161615626379,3044.27086595511,3.30473332104934,96.6952666789507,0.202110906138714,3.63799631049685,129.813305231379,8.75675410855013,5.91368987123046,1352.62303615942,91.2432458914499
18,21.70681,"5/22/21 12:48",469.798249029963,-10.5381122554956,2021-05-22 12:48:00,2021-05-22,130,35,17.5,18,"Corn","336N","+N",10.99458877,6,9.86697314254836,21.39614,"5/24/21 5:04",917.581483809524,-13.6773704092088,2021-05-24 05:04:00,2021-05-24,132,36,18,"Corn","336N","+N",10.99458877,6,19.2919008153454,9.42492767279705,"18 2021-05-22",40.2666666666667,5.61750655994526,18,101.115118079015,1075.23309739213,1.09071060607984,1.09414412603011,1.08711604808323,0.0109906415084581,-16.9636317041508,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,21.69541,"5/22/21 12:49",454.080002440622,-10.364860869574,2021-05-22 12:49:00,2021-05-22,130,35,17.5,18,"Corn","112N","Cntrl",10.92691741,7,9.59628305022979,21.37308,"5/24/21 5:05",1162.62233553876,-12.7795730407229,2021-05-24 05:05:00,2021-05-24,132,36,18,"Corn","112N","Cntrl",10.92691741,7,24.5971264128619,15.0008433626321,"19 2021-05-22",40.2666666666667,8.94090001746285,18,160.936200314331,1499.93521555587,1.09169258380593,1.0943336103832,1.09000307622518,0.0110201507443701,-14.3242359891858,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,21.72018,"5/22/21 12:50",459.594280029575,41.5373259766205,2021-05-22 12:50:00,2021-05-22,130,35,17.5,18,"Corn","112N","+C",10.92691741,7,9.7120029264921,21.37016,"5/24/21 5:05",1123.62003929718,2026.41158216602,2021-05-24 05:05:00,2021-05-24,132,36,18,"Corn","112N","+C",10.92691741,7,23.772206429467,14.0602035029749,"20 2021-05-22",40.25,8.38372382786081,18,150.907028901495,1724.41445750842,3.27287724676501,1.15106615675586,4.73850578558895,0.0497420896519185,3449.08362494016,3.7260352617661,96.2739647382339,0.31238050607518,5.62284910935325,140.012602036731,8.11942868068002,8.07134332178563,1584.40185547168,91.88057131932
21,21.71611,"5/22/21 12:51",456.89629779152,-10.8650458140457,2021-05-22 12:51:00,2021-05-22,130,35,17.5,18,"Corn","112N","+N",10.92691741,7,9.65512327425961,21.38585,"5/24/21 5:06",922.586080281987,-13.2191349960908,2021-05-24 05:06:00,2021-05-24,132,36,18,"Corn","112N","+N",10.92691741,7,19.5179310301874,9.86280775592782,"21 2021-05-22",40.25,5.8809288482551,18,105.856719268592,824.681152271447,1.09121180954961,1.09378655811712,1.08869127833429,0.011006742225986,-15.5235346112385,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,21.69235,"5/22/21 12:53",569.816893302982,-11.2215146664807,2021-05-22 12:53:00,2021-05-22,130,35,17.5,18,"Corn","336N","Cntrl",10.32616007,8,12.7429303299297,21.39408,"5/24/21 5:07",1539.14036485224,-12.1244037721944,2021-05-24 05:07:00,2021-05-24,132,36,18,"Corn","336N","Cntrl",10.32616007,8,34.4549625129801,21.7120321830503,"22 2021-05-22",40.2333333333333,12.9516679136671,18,233.130022446009,2560.18607978094,1.09240917153793,1.09339668444548,1.09182959390675,0.0110388210541551,-12.6543067578566,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,21.68936,"5/22/21 12:54",457.731490085237,75.2420152180515,2021-05-22 12:54:00,2021-05-22,130,35,17.5,18,"Corn","336N","+C",10.32616007,8,10.2364456161861,21.40152,"5/24/21 5:07",1842.02663179748,2061.17692209119,2021-05-24 05:07:00,2021-05-24,132,36,18,"Corn","336N","+C",10.32616007,8,41.2342869438275,30.9978413276414,"23 2021-05-22",40.2166666666667,18.4985045635324,18,332.973082143583,3355.52185800293,3.30922965836075,1.18787278398155,4.00976728766145,0.0417726593045965,2736.27356194347,2.98173829259988,97.0182617074001,0.551576994129181,9.92838589432526,251.587297728057,7.49770999488559,17.9469275694032,3103.93456027488,92.5022900051144
24,21.70786,"5/22/21 12:55",534.378801545163,-11.3739303960759,2021-05-22 12:55:00,2021-05-22,130,35,17.5,18,"Corn","336N","+N",10.32616007,8,11.9497925113782,21.33822,"5/24/21 5:08",1458.30785674845,-12.640882943968,2021-05-24 05:08:00,2021-05-24,132,36,18,"Corn","336N","+N",10.32616007,8,32.6516506137023,20.7018581023241,"24 2021-05-22",40.2166666666667,12.354196298113,18,222.375533366035,2560.17373793223,1.09184427619181,1.0932299848472,1.09104439963815,0.0110307948660026,-13.3721934113936,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,21.53243,"5/22/21 12:01",542.603818796031,-11.1041779759713,2021-05-22 12:01:00,2021-05-22,130,35,17.5,18,"Corn","336N","Cntrl",10.18043625,9,12.3147307222207,21.35695,"5/24/21 5:11",1905.16704446472,-13.8204578190194,2021-05-24 05:11:00,2021-05-24,132,36,18,"Corn","336N","Cntrl",10.18043625,9,43.2647131652151,30.9499824429945,"25 2021-05-22",41.1666666666667,18.0437144606931,18,324.786860292476,3146.84615983852,1.09055410053464,1.09352501713712,1.08937199847609,0.0110137001501932,-14.9011967305663,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,21.52449,"5/22/21 12:02",487.150035134026,46.6192110920178,2021-05-22 12:02:00,2021-05-22,130,35,17.5,18,"Corn","336N","+C",10.18043625,9,11.0564705636468,21.36268,"5/24/21 5:12",1929.68771283755,2277.32457024187,2021-05-24 05:12:00,2021-05-24,132,36,18,"Corn","336N","+C",10.18043625,9,43.8207039730807,32.7642334094339,"26 2021-05-22",41.1666666666667,19.1014154289817,18,343.82547772167,3508.97246324586,3.53463303236133,1.15661749753818,4.33710743889197,0.045337406415152,3055.11537393021,3.31606711307552,96.6839328869245,0.633415755172394,11.4014835931031,275.120885379674,7.84049713303198,18.4679996738093,3233.85157786619,92.159502866968
27,21.54131,"5/22/21 12:03",665.402339967757,-12.3050498444716,2021-05-22 12:03:00,2021-05-22,130,35,17.5,18,"Corn","336N","+N",10.18043625,9,15.1012643766666,21.36689,"5/24/21 5:13",1721.4696841161,-14.2579872072972,2021-05-24 05:13:00,2021-05-24,132,36,18,"Corn","336N","+N",10.18043625,9,39.0917839177267,23.9905195410601,"27 2021-05-22",41.1666666666667,13.9863757648286,18,251.754763766914,2958.35287274399,1.0900755384081,1.09221159194105,1.08873096106084,0.01100714783704,-15.487255526237,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,21.5527,"5/22/21 12:04",702.268678111694,-14.1473103692902,2021-05-22 12:04:00,2021-05-22,130,35,17.5,18,"Corn","0N","Cntrl",10.57033625,10,15.3494594691621,21.3776,"5/24/21 5:14",1649.67051136242,-14.0674806366197,2021-05-24 05:14:00,2021-05-24,132,36,18,"Corn","0N","Cntrl",10.57033625,10,36.0782210434395,20.7287615742775,"28 2021-05-22",41.1666666666667,12.0847840756921,18,217.526113362458,2555.64160933729,1.09028391179071,1.09019659526923,1.09034856888094,0.0110236822504653,-14.0083673546036,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,21.52468,"5/22/21 12:05",498.451125323602,78.4619583170512,2021-05-22 12:05:00,2021-05-22,130,35,17.5,18,"Corn","0N","+C",10.57033625,10,10.8956630095689,21.38165,"5/24/21 5:14",1481.47991089416,1518.34013178635,2021-05-24 05:14:00,2021-05-24,132,36,18,"Corn","0N","+C",10.57033625,10,32.3994545384227,21.5037915288538,"29 2021-05-22",41.15,12.5417010131833,18,225.750618237299,2553.66570937815,2.73847584435908,1.19138763323356,3.52236327053145,0.0365096346670312,2265.53264823227,2.48392826370609,97.5160717362939,0.311526856215972,5.6074834118875,186.101737861084,7.2876311561705,12.2301741569673,2367.56397151706,92.7123688438295
30,21.51591,"5/22/21 12:07",463.745781511597,-11.0535024212948,2021-05-22 12:07:00,2021-05-22,130,35,17.5,18,"Corn","0N","+N",10.57033625,10,10.137339220105,21.37087,"5/24/21 5:16",1391.33736120776,-12.9875947258542,2021-05-24 05:16:00,2021-05-24,132,36,18,"Corn","0N","+N",10.57033625,10,30.4291817987826,20.2918425786776,"30 2021-05-22",41.15,11.8348535088278,18,213.0273631589,2433.79246407075,1.09146505907665,1.0935804415591,1.09040826249834,0.0110242924204176,-13.9537919002515,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,21.52659,"5/22/21 12:08",459.179343965671,-10.7744607584136,2021-05-22 12:08:00,2021-05-22,130,35,17.5,18,"Corn","112N","Cntrl",10.9210547,11,9.71482161410119,21.39447,"5/24/21 5:16",1128.96948611541,-13.9530175600693,2021-05-24 05:16:00,2021-05-24,132,36,18,"Corn","112N","Cntrl",10.9210547,11,23.8962334988589,14.1814118847577,"31 2021-05-22",41.1333333333333,8.27440563778406,18,148.939301480113,1632.0178029579,1.09040910945672,1.09388563143981,1.08802755597123,0.0109999581353705,-16.1303242873209,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,21.53928,"5/22/21 12:10",462.02865495663,30.9366511713096,2021-05-22 12:10:00,2021-05-22,130,35,17.5,18,"Corn","112N","+C",10.9210547,11,9.77468332626704,21.37552,"5/24/21 5:17",1192.46462755494,1449.52537902353,2021-05-24 05:17:00,2021-05-24,132,36,18,"Corn","112N","+C",10.9210547,11,25.2418218088285,15.4671384825614,"32 2021-05-22",41.1166666666667,9.02824459460415,18,162.508402702875,1852.04747595279,2.66564048666152,1.13948420289305,3.63011716714437,0.0376685854588042,2369.19272817404,2.59398269186233,97.4060173081377,0.234191102163028,4.2154398389345,123.727451832765,6.68057668279338,8.79405349244112,1728.32002412002,93.3194233172066
33,21.56519,"5/22/21 12:11",528.526034268109,-12.1517744872739,2021-05-22 12:11:00,2021-05-22,130,35,17.5,18,"Corn","112N","+N",10.9210547,11,11.1805195911552,21.416,"5/24/21 5:18",1140.17984983105,-14.0199974847612,2021-05-24 05:18:00,2021-05-24,132,36,18,"Corn","112N","+N",10.9210547,11,24.1317527453728,12.9512331542176,"33 2021-05-22",41.1166666666667,7.55969831458182,18,136.074569662473,1483.04873144763,1.09033584805147,1.09237923517885,1.08857183612009,0.0110055213672227,-15.6327319282424,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,21.59642,"5/22/21 12:13",478.081784820577,-10.5540672576673,2021-05-22 12:13:00,2021-05-22,130,35,17.5,18,"Corn","0N","Cntrl",10.33442753,12,10.6863634134663,21.41354,"5/24/21 5:18",1145.71166628102,-12.8876195220194,2021-05-24 05:18:00,2021-05-24,132,36,18,"Corn","0N","Cntrl",10.33442753,12,25.625516392469,14.9391529790027,"34 2021-05-22",41.0833333333333,8.72713196339308,18,157.088375341075,2204.01855168178,1.09157440757246,1.09412667607106,1.08974870374956,0.0110175506529207,-14.5567960680206,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,21.60559,"5/22/21 12:14",463.563284116995,0.439824335144223,2021-05-22 12:14:00,2021-05-22,130,35,17.5,18,"Corn","0N","+C",10.33442753,12,10.3615150399338,21.40958,"5/24/21 5:19",1175.35294452634,1304.15094612864,2021-05-24 05:19:00,2021-05-24,132,36,18,"Corn","0N","+C",10.33442753,12,26.2888403317211,15.9273252917872,"35 2021-05-22",41.0833333333333,9.30440098181486,18,167.479217672668,2396.28689202254,2.51141312071215,1.10614921736375,3.42560698583831,0.0354711728329059,2172.64946673219,2.38510624504,97.61489375496,0.22191984888083,3.99455727985494,150.417230799593,6.27709608980236,9.08248113293403,2245.86966122294,93.7229039101976
36,21.58616,"5/22/21 12:15",462.319989923748,-10.9310510368277,2021-05-22 12:15:00,2021-05-22,130,35,17.5,18,"Corn","0N","+N",10.33442753,12,10.334406300164,21.37953,"5/24/21 5:20",1081.78259583207,-12.8157401406503,2021-05-24 05:20:00,2021-05-24,132,36,18,"Corn","0N","+N",10.33442753,12,24.1984431976973,13.8640368975333,"36 2021-05-22",41.0833333333333,8.09907226468476,18,145.783300764326,2023.05070585669,1.09165302593975,1.093714367754,1.09011647897371,0.0110213099052126,-14.2205571216668,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,21.7365,"5/22/21 13:00",460.215338320355,-10.7191140629662,2021-05-22 13:00:00,2021-05-22,130,35,17.5,18,"Mxg","336N","Cntrl",9.271147252,13,11.4613407438908,21.39488,"5/24/21 5:20",2127.70996965415,-12.2166241011038,2021-05-24 05:20:00,2021-05-24,132,36,18,"Mxg","336N","Cntrl",9.271147252,13,53.0505849274598,41.589244183569,"37 2021-05-22",40.3333333333333,24.7473188530328,18,445.45173935459,4163.08943552656,1.09230830669563,1.09394616429626,1.0918569389341,0.0110391005749646,-12.6293055674145,NA,NA,NA,NA,NA,NA,NA,NA,NA
