Order,Sample.Name,NH4N.mgl,NO3N.mgl,Crop,Treatment,Addition,Day,sum_012025039,BM005,BM009,BM012,BM16S,BM016,BM025,BM039,name,value
111,39b,0.154077056,7.268925211,Miscanthus,336N,Nitrogen,5,3.35e+09,44500000,70800000,64600000,3294571695,16298336.91,43432950.11,17070746.8,log_sum,9.525429703
111,39b,0.154077056,7.268925211,Miscanthus,336N,Nitrogen,5,3.35e+09,44500000,70800000,64600000,3294571695,16298336.91,43432950.11,17070746.8,norB.001,2.63e+09
111,39b,0.154077056,7.268925211,Miscanthus,336N,Nitrogen,5,3.35e+09,44500000,70800000,64600000,3294571695,16298336.91,43432950.11,17070746.8,log_norB.001,21.6902496831361
111,39b,0.154077056,7.268925211,Miscanthus,336N,Nitrogen,5,3.35e+09,44500000,70800000,64600000,3294571695,16298336.91,43432950.11,17070746.8,norB.006,6e+09
111,39b,0.154077056,7.268925211,Miscanthus,336N,Nitrogen,5,3.35e+09,44500000,70800000,64600000,3294571695,16298336.91,43432950.11,17070746.8,log_norB.006,22.5150253061745
111,39b,0.154077056,7.268925211,Miscanthus,336N,Nitrogen,5,3.35e+09,44500000,70800000,64600000,3294571695,16298336.91,43432950.11,17070746.8,norB.039,3.25e+08
111,39b,0.154077056,7.268925211,Miscanthus,336N,Nitrogen,5,3.35e+09,44500000,70800000,64600000,3294571695,16298336.91,43432950.11,17070746.8,log_norB.039,19.599335740294
111,39b,0.154077056,7.268925211,Miscanthus,336N,Nitrogen,5,3.35e+09,44500000,70800000,64600000,3294571695,16298336.91,43432950.11,17070746.8,norB.sum,8.95e+09
111,39b,0.154077056,7.268925211,Miscanthus,336N,Nitrogen,5,3.35e+09,44500000,70800000,64600000,3294571695,16298336.91,43432950.11,17070746.8,log_norB.sum,22.9149193692332
111,39b,0.154077056,7.268925211,Miscanthus,336N,Nitrogen,5,3.35e+09,44500000,70800000,64600000,3294571695,16298336.91,43432950.11,17070746.8,cnorB,2.8e+09
111,39b,0.154077056,7.268925211,Miscanthus,336N,Nitrogen,5,3.35e+09,44500000,70800000,64600000,3294571695,16298336.91,43432950.11,17070746.8,log_cnorB,21.7528852541276
112,40b,-0.484242174,-0.252691927,Miscanthus,112N,Control,5,2.6e+09,19700000,53100000,22200000,2630077301,10508787.39,8084754.196,22885308.41,log_012,9.272775247
112,40b,-0.484242174,-0.252691927,Miscanthus,112N,Control,5,2.6e+09,19700000,53100000,22200000,2630077301,10508787.39,8084754.196,22885308.41,ave_012,1.87e+09
112,40b,-0.484242174,-0.252691927,Miscanthus,112N,Control,5,2.6e+09,19700000,53100000,22200000,2630077301,10508787.39,8084754.196,22885308.41,log_025,7.958564213
112,40b,-0.484242174,-0.252691927,Miscanthus,112N,Control,5,2.6e+09,19700000,53100000,22200000,2630077301,10508787.39,8084754.196,22885308.41,ave_025,90900000
112,40b,-0.484242174,-0.252691927,Miscanthus,112N,Control,5,2.6e+09,19700000,53100000,22200000,2630077301,10508787.39,8084754.196,22885308.41,log_039,8.802992324
112,40b,-0.484242174,-0.252691927,Miscanthus,112N,Control,5,2.6e+09,19700000,53100000,22200000,2630077301,10508787.39,8084754.196,22885308.41,ave_039,6.35e+08
112,40b,-0.484242174,-0.252691927,Miscanthus,112N,Control,5,2.6e+09,19700000,53100000,22200000,2630077301,10508787.39,8084754.196,22885308.41,F1R2_log,7.56986096
112,40b,-0.484242174,-0.252691927,Miscanthus,112N,Control,5,2.6e+09,19700000,53100000,22200000,2630077301,10508787.39,8084754.196,22885308.41,F1R2_ave,37100000
112,40b,-0.484242174,-0.252691927,Miscanthus,112N,Control,5,2.6e+09,19700000,53100000,22200000,2630077301,10508787.39,8084754.196,22885308.41,ave_sum,2595900000
112,40b,-0.484242174,-0.252691927,Miscanthus,112N,Control,5,2.6e+09,19700000,53100000,22200000,2630077301,10508787.39,8084754.196,22885308.41,log_sum,9.415014136
112,40b,-0.484242174,-0.252691927,Miscanthus,112N,Control,5,2.6e+09,19700000,53100000,22200000,2630077301,10508787.39,8084754.196,22885308.41,norB.001,1.42e+09
112,40b,-0.484242174,-0.252691927,Miscanthus,112N,Control,5,2.6e+09,19700000,53100000,22200000,2630077301,10508787.39,8084754.196,22885308.41,log_norB.001,21.0739227085596
112,40b,-0.484242174,-0.252691927,Miscanthus,112N,Control,5,2.6e+09,19700000,53100000,22200000,2630077301,10508787.39,8084754.196,22885308.41,norB.006,4.95e+09
112,40b,-0.484242174,-0.252691927,Miscanthus,112N,Control,5,2.6e+09,19700000,53100000,22200000,2630077301,10508787.39,8084754.196,22885308.41,log_norB.006,22.322653413527
112,40b,-0.484242174,-0.252691927,Miscanthus,112N,Control,5,2.6e+09,19700000,53100000,22200000,2630077301,10508787.39,8084754.196,22885308.41,norB.039,2.44e+08
112,40b,-0.484242174,-0.252691927,Miscanthus,112N,Control,5,2.6e+09,19700000,53100000,22200000,2630077301,10508787.39,8084754.196,22885308.41,log_norB.039,19.3126787832575
112,40b,-0.484242174,-0.252691927,Miscanthus,112N,Control,5,2.6e+09,19700000,53100000,22200000,2630077301,10508787.39,8084754.196,22885308.41,norB.sum,6.61e+09
112,40b,-0.484242174,-0.252691927,Miscanthus,112N,Control,5,2.6e+09,19700000,53100000,22200000,2630077301,10508787.39,8084754.196,22885308.41,log_norB.sum,22.61184949081
112,40b,-0.484242174,-0.252691927,Miscanthus,112N,Control,5,2.6e+09,19700000,53100000,22200000,2630077301,10508787.39,8084754.196,22885308.41,cnorB,2.3e+09
112,40b,-0.484242174,-0.252691927,Miscanthus,112N,Control,5,2.6e+09,19700000,53100000,22200000,2630077301,10508787.39,8084754.196,22885308.41,log_cnorB,21.5561749598815
113,41b,0.066033024,2.021535414,Miscanthus,112N,Carbon,5,2.39e+09,0,14600000,14900000,2891430481,6373059.329,13536180.79,13603128.59,log_012,9.238426636
113,41b,0.066033024,2.021535414,Miscanthus,112N,Carbon,5,2.39e+09,0,14600000,14900000,2891430481,6373059.329,13536180.79,13603128.59,ave_012,1.73e+09
113,41b,0.066033024,2.021535414,Miscanthus,112N,Carbon,5,2.39e+09,0,14600000,14900000,2891430481,6373059.329,13536180.79,13603128.59,log_025,7.74981169
113,41b,0.066033024,2.021535414,Miscanthus,112N,Carbon,5,2.39e+09,0,14600000,14900000,2891430481,6373059.329,13536180.79,13603128.59,ave_025,56200000
113,41b,0.066033024,2.021535414,Miscanthus,112N,Carbon,5,2.39e+09,0,14600000,14900000,2891430481,6373059.329,13536180.79,13603128.59,log_039,8.780093924
113,41b,0.066033024,2.021535414,Miscanthus,112N,Carbon,5,2.39e+09,0,14600000,14900000,2891430481,6373059.329,13536180.79,13603128.59,ave_039,6.03e+08
113,41b,0.066033024,2.021535414,Miscanthus,112N,Carbon,5,2.39e+09,0,14600000,14900000,2891430481,6373059.329,13536180.79,13603128.59,F1R2_log,7.263921303
113,41b,0.066033024,2.021535414,Miscanthus,112N,Carbon,5,2.39e+09,0,14600000,14900000,2891430481,6373059.329,13536180.79,13603128.59,F1R2_ave,18400000
113,41b,0.066033024,2.021535414,Miscanthus,112N,Carbon,5,2.39e+09,0,14600000,14900000,2891430481,6373059.329,13536180.79,13603128.59,ave_sum,2389200000
113,41b,0.066033024,2.021535414,Miscanthus,112N,Carbon,5,2.39e+09,0,14600000,14900000,2891430481,6373059.329,13536180.79,13603128.59,log_sum,9.378473519
113,41b,0.066033024,2.021535414,Miscanthus,112N,Carbon,5,2.39e+09,0,14600000,14900000,2891430481,6373059.329,13536180.79,13603128.59,norB.001,1.36e+09
113,41b,0.066033024,2.021535414,Miscanthus,112N,Carbon,5,2.39e+09,0,14600000,14900000,2891430481,6373059.329,13536180.79,13603128.59,log_norB.001,21.0307505366944
113,41b,0.066033024,2.021535414,Miscanthus,112N,Carbon,5,2.39e+09,0,14600000,14900000,2891430481,6373059.329,13536180.79,13603128.59,norB.006,4.63e+09
113,41b,0.066033024,2.021535414,Miscanthus,112N,Carbon,5,2.39e+09,0,14600000,14900000,2891430481,6373059.329,13536180.79,13603128.59,log_norB.006,22.2558227050446
113,41b,0.066033024,2.021535414,Miscanthus,112N,Carbon,5,2.39e+09,0,14600000,14900000,2891430481,6373059.329,13536180.79,13603128.59,norB.039,2.43e+08
113,41b,0.066033024,2.021535414,Miscanthus,112N,Carbon,5,2.39e+09,0,14600000,14900000,2891430481,6373059.329,13536180.79,13603128.59,log_norB.039,19.3085720013048
113,41b,0.066033024,2.021535414,Miscanthus,112N,Carbon,5,2.39e+09,0,14600000,14900000,2891430481,6373059.329,13536180.79,13603128.59,norB.sum,6.23e+09
113,41b,0.066033024,2.021535414,Miscanthus,112N,Carbon,5,2.39e+09,0,14600000,14900000,2891430481,6373059.329,13536180.79,13603128.59,log_norB.sum,22.5526421697458
113,41b,0.066033024,2.021535414,Miscanthus,112N,Carbon,5,2.39e+09,0,14600000,14900000,2891430481,6373059.329,13536180.79,13603128.59,cnorB,1.88e+09
113,41b,0.066033024,2.021535414,Miscanthus,112N,Carbon,5,2.39e+09,0,14600000,14900000,2891430481,6373059.329,13536180.79,13603128.59,log_cnorB,21.3545376137883
114,42b,0.183425066,6.790423477,Miscanthus,112N,Nitrogen,5,2.36e+09,0,24100000,17100000,2105992508,0,11148430.94,12309785.98,log_012,9.239970472
114,42b,0.183425066,6.790423477,Miscanthus,112N,Nitrogen,5,2.36e+09,0,24100000,17100000,2105992508,0,11148430.94,12309785.98,ave_012,1.74e+09
114,42b,0.183425066,6.790423477,Miscanthus,112N,Nitrogen,5,2.36e+09,0,24100000,17100000,2105992508,0,11148430.94,12309785.98,log_025,7.784387463
114,42b,0.183425066,6.790423477,Miscanthus,112N,Nitrogen,5,2.36e+09,0,24100000,17100000,2105992508,0,11148430.94,12309785.98,ave_025,60900000
114,42b,0.183425066,6.790423477,Miscanthus,112N,Nitrogen,5,2.36e+09,0,24100000,17100000,2105992508,0,11148430.94,12309785.98,log_039,8.748186028
114,42b,0.183425066,6.790423477,Miscanthus,112N,Nitrogen,5,2.36e+09,0,24100000,17100000,2105992508,0,11148430.94,12309785.98,ave_039,5.6e+08
114,42b,0.183425066,6.790423477,Miscanthus,112N,Nitrogen,5,2.36e+09,0,24100000,17100000,2105992508,0,11148430.94,12309785.98,F1R2_log,7.304708183
114,42b,0.183425066,6.790423477,Miscanthus,112N,Nitrogen,5,2.36e+09,0,24100000,17100000,2105992508,0,11148430.94,12309785.98,F1R2_ave,20200000
114,42b,0.183425066,6.790423477,Miscanthus,112N,Nitrogen,5,2.36e+09,0,24100000,17100000,2105992508,0,11148430.94,12309785.98,ave_sum,2360900000
114,42b,0.183425066,6.790423477,Miscanthus,112N,Nitrogen,5,2.36e+09,0,24100000,17100000,2105992508,0,11148430.94,12309785.98,log_sum,9.372644697
114,42b,0.183425066,6.790423477,Miscanthus,112N,Nitrogen,5,2.36e+09,0,24100000,17100000,2105992508,0,11148430.94,12309785.98,norB.001,2.07e+09
114,42b,0.183425066,6.790423477,Miscanthus,112N,Nitrogen,5,2.36e+09,0,24100000,17100000,2105992508,0,11148430.94,12309785.98,log_norB.001,21.4508144442237
114,42b,0.183425066,6.790423477,Miscanthus,112N,Nitrogen,5,2.36e+09,0,24100000,17100000,2105992508,0,11148430.94,12309785.98,norB.006,4.21e+09
114,42b,0.183425066,6.790423477,Miscanthus,112N,Nitrogen,5,2.36e+09,0,24100000,17100000,2105992508,0,11148430.94,12309785.98,log_norB.006,22.1607284846407
114,42b,0.183425066,6.790423477,Miscanthus,112N,Nitrogen,5,2.36e+09,0,24100000,17100000,2105992508,0,11148430.94,12309785.98,norB.039,2.26e+08
114,42b,0.183425066,6.790423477,Miscanthus,112N,Nitrogen,5,2.36e+09,0,24100000,17100000,2105992508,0,11148430.94,12309785.98,log_norB.039,19.2360455572366
114,42b,0.183425066,6.790423477,Miscanthus,112N,Nitrogen,5,2.36e+09,0,24100000,17100000,2105992508,0,11148430.94,12309785.98,norB.sum,6.5e+09
114,42b,0.183425066,6.790423477,Miscanthus,112N,Nitrogen,5,2.36e+09,0,24100000,17100000,2105992508,0,11148430.94,12309785.98,log_norB.sum,22.595068013848
114,42b,0.183425066,6.790423477,Miscanthus,112N,Nitrogen,5,2.36e+09,0,24100000,17100000,2105992508,0,11148430.94,12309785.98,cnorB,2.02e+09
114,42b,0.183425066,6.790423477,Miscanthus,112N,Nitrogen,5,2.36e+09,0,24100000,17100000,2105992508,0,11148430.94,12309785.98,log_cnorB,21.4263633483595
115,43b,0.058696021,6.709777117,Miscanthus,336N,Control,5,1.04e+09,15700000,0,21300000,1194815817,11620546.88,0,10773649.97,log_012,8.863392144
115,43b,0.058696021,6.709777117,Miscanthus,336N,Control,5,1.04e+09,15700000,0,21300000,1194815817,11620546.88,0,10773649.97,ave_012,7.3e+08
115,43b,0.058696021,6.709777117,Miscanthus,336N,Control,5,1.04e+09,15700000,0,21300000,1194815817,11620546.88,0,10773649.97,log_025,7.820322399
115,43b,0.058696021,6.709777117,Miscanthus,336N,Control,5,1.04e+09,15700000,0,21300000,1194815817,11620546.88,0,10773649.97,ave_025,66100000
115,43b,0.058696021,6.709777117,Miscanthus,336N,Control,5,1.04e+09,15700000,0,21300000,1194815817,11620546.88,0,10773649.97,log_039,8.391323752
115,43b,0.058696021,6.709777117,Miscanthus,336N,Control,5,1.04e+09,15700000,0,21300000,1194815817,11620546.88,0,10773649.97,ave_039,2.46e+08
115,43b,0.058696021,6.709777117,Miscanthus,336N,Control,5,1.04e+09,15700000,0,21300000,1194815817,11620546.88,0,10773649.97,F1R2_log,6.950607325
115,43b,0.058696021,6.709777117,Miscanthus,336N,Control,5,1.04e+09,15700000,0,21300000,1194815817,11620546.88,0,10773649.97,F1R2_ave,8920000
115,43b,0.058696021,6.709777117,Miscanthus,336N,Control,5,1.04e+09,15700000,0,21300000,1194815817,11620546.88,0,10773649.97,ave_sum,1042100000
115,43b,0.058696021,6.709777117,Miscanthus,336N,Control,5,1.04e+09,15700000,0,21300000,1194815817,11620546.88,0,10773649.97,log_sum,9.018057366
115,43b,0.058696021,6.709777117,Miscanthus,336N,Control,5,1.04e+09,15700000,0,21300000,1194815817,11620546.88,0,10773649.97,norB.001,1.34e+09
115,43b,0.058696021,6.709777117,Miscanthus,336N,Control,5,1.04e+09,15700000,0,21300000,1194815817,11620546.88,0,10773649.97,log_norB.001,21.0159354509092
115,43b,0.058696021,6.709777117,Miscanthus,336N,Control,5,1.04e+09,15700000,0,21300000,1194815817,11620546.88,0,10773649.97,norB.006,9.24e+08
115,43b,0.058696021,6.709777117,Miscanthus,336N,Control,5,1.04e+09,15700000,0,21300000,1194815817,11620546.88,0,10773649.97,log_norB.006,20.644222629606
115,43b,0.058696021,6.709777117,Miscanthus,336N,Control,5,1.04e+09,15700000,0,21300000,1194815817,11620546.88,0,10773649.97,norB.039,56100000
115,43b,0.058696021,6.709777117,Miscanthus,336N,Control,5,1.04e+09,15700000,0,21300000,1194815817,11620546.88,0,10773649.97,log_norB.039,17.8426463704929
115,43b,0.058696021,6.709777117,Miscanthus,336N,Control,5,1.04e+09,15700000,0,21300000,1194815817,11620546.88,0,10773649.97,norB.sum,2.32e+09
115,43b,0.058696021,6.709777117,Miscanthus,336N,Control,5,1.04e+09,15700000,0,21300000,1194815817,11620546.88,0,10773649.97,log_norB.sum,21.5648330226246
115,43b,0.058696021,6.709777117,Miscanthus,336N,Control,5,1.04e+09,15700000,0,21300000,1194815817,11620546.88,0,10773649.97,cnorB,1.02e+09
115,43b,0.058696021,6.709777117,Miscanthus,336N,Control,5,1.04e+09,15700000,0,21300000,1194815817,11620546.88,0,10773649.97,log_cnorB,20.7430684642426
116,44b,0.293480106,-0.043011392,Miscanthus,336N,Carbon,5,1.12e+09,0,23600000,24200000,1684997918,0,13675869.33,6357613.114,log_012,8.899128565
116,44b,0.293480106,-0.043011392,Miscanthus,336N,Carbon,5,1.12e+09,0,23600000,24200000,1684997918,0,13675869.33,6357613.114,ave_012,7.93e+08
116,44b,0.293480106,-0.043011392,Miscanthus,336N,Carbon,5,1.12e+09,0,23600000,24200000,1684997918,0,13675869.33,6357613.114,log_025,7.90404153
116,44b,0.293480106,-0.043011392,Miscanthus,336N,Carbon,5,1.12e+09,0,23600000,24200000,1684997918,0,13675869.33,6357613.114,ave_025,80200000
116,44b,0.293480106,-0.043011392,Miscanthus,336N,Carbon,5,1.12e+09,0,23600000,24200000,1684997918,0,13675869.33,6357613.114,log_039,8.385229134
116,44b,0.293480106,-0.043011392,Miscanthus,336N,Carbon,5,1.12e+09,0,23600000,24200000,1684997918,0,13675869.33,6357613.114,ave_039,2.43e+08
116,44b,0.293480106,-0.043011392,Miscanthus,336N,Carbon,5,1.12e+09,0,23600000,24200000,1684997918,0,13675869.33,6357613.114,F1R2_log,7.01940317
116,44b,0.293480106,-0.043011392,Miscanthus,336N,Carbon,5,1.12e+09,0,23600000,24200000,1684997918,0,13675869.33,6357613.114,F1R2_ave,10500000
116,44b,0.293480106,-0.043011392,Miscanthus,336N,Carbon,5,1.12e+09,0,23600000,24200000,1684997918,0,13675869.33,6357613.114,ave_sum,1116200000
116,44b,0.293480106,-0.043011392,Miscanthus,336N,Carbon,5,1.12e+09,0,23600000,24200000,1684997918,0,13675869.33,6357613.114,log_sum,9.047547634
116,44b,0.293480106,-0.043011392,Miscanthus,336N,Carbon,5,1.12e+09,0,23600000,24200000,1684997918,0,13675869.33,6357613.114,norB.001,1.03e+09
116,44b,0.293480106,-0.043011392,Miscanthus,336N,Carbon,5,1.12e+09,0,23600000,24200000,1684997918,0,13675869.33,6357613.114,log_norB.001,20.752824639188
116,44b,0.293480106,-0.043011392,Miscanthus,336N,Carbon,5,1.12e+09,0,23600000,24200000,1684997918,0,13675869.33,6357613.114,norB.006,9.05e+08
116,44b,0.293480106,-0.043011392,Miscanthus,336N,Carbon,5,1.12e+09,0,23600000,24200000,1684997918,0,13675869.33,6357613.114,log_norB.006,20.6234455016642
116,44b,0.293480106,-0.043011392,Miscanthus,336N,Carbon,5,1.12e+09,0,23600000,24200000,1684997918,0,13675869.33,6357613.114,norB.039,53700000
116,44b,0.293480106,-0.043011392,Miscanthus,336N,Carbon,5,1.12e+09,0,23600000,24200000,1684997918,0,13675869.33,6357613.114,log_norB.039,17.7989235594791
116,44b,0.293480106,-0.043011392,Miscanthus,336N,Carbon,5,1.12e+09,0,23600000,24200000,1684997918,0,13675869.33,6357613.114,norB.sum,1.99e+09
116,44b,0.293480106,-0.043011392,Miscanthus,336N,Carbon,5,1.12e+09,0,23600000,24200000,1684997918,0,13675869.33,6357613.114,log_norB.sum,21.4114004756828
116,44b,0.293480106,-0.043011392,Miscanthus,336N,Carbon,5,1.12e+09,0,23600000,24200000,1684997918,0,13675869.33,6357613.114,cnorB,1.08e+09
116,44b,0.293480106,-0.043011392,Miscanthus,336N,Carbon,5,1.12e+09,0,23600000,24200000,1684997918,0,13675869.33,6357613.114,log_cnorB,20.8002268780825
117,45b,1.034517373,10.2259584,Miscanthus,336N,Nitrogen,5,9.78e+08,0,0,0,951409278,7085351.946,0,6395728.948,log_012,8.833072299
117,45b,1.034517373,10.2259584,Miscanthus,336N,Nitrogen,5,9.78e+08,0,0,0,951409278,7085351.946,0,6395728.948,ave_012,6.81e+08
117,45b,1.034517373,10.2259584,Miscanthus,336N,Nitrogen,5,9.78e+08,0,0,0,951409278,7085351.946,0,6395728.948,log_025,7.713848945
117,45b,1.034517373,10.2259584,Miscanthus,336N,Nitrogen,5,9.78e+08,0,0,0,951409278,7085351.946,0,6395728.948,ave_025,51700000
117,45b,1.034517373,10.2259584,Miscanthus,336N,Nitrogen,5,9.78e+08,0,0,0,951409278,7085351.946,0,6395728.948,log_039,8.38971828
117,45b,1.034517373,10.2259584,Miscanthus,336N,Nitrogen,5,9.78e+08,0,0,0,951409278,7085351.946,0,6395728.948,ave_039,2.45e+08
117,45b,1.034517373,10.2259584,Miscanthus,336N,Nitrogen,5,9.78e+08,0,0,0,951409278,7085351.946,0,6395728.948,F1R2_log,6.716731704
117,45b,1.034517373,10.2259584,Miscanthus,336N,Nitrogen,5,9.78e+08,0,0,0,951409278,7085351.946,0,6395728.948,F1R2_ave,5210000
117,45b,1.034517373,10.2259584,Miscanthus,336N,Nitrogen,5,9.78e+08,0,0,0,951409278,7085351.946,0,6395728.948,ave_sum,977700000
117,45b,1.034517373,10.2259584,Miscanthus,336N,Nitrogen,5,9.78e+08,0,0,0,951409278,7085351.946,0,6395728.948,log_sum,8.990310919
117,45b,1.034517373,10.2259584,Miscanthus,336N,Nitrogen,5,9.78e+08,0,0,0,951409278,7085351.946,0,6395728.948,norB.001,6.59e+08
117,45b,1.034517373,10.2259584,Miscanthus,336N,Nitrogen,5,9.78e+08,0,0,0,951409278,7085351.946,0,6395728.948,log_norB.001,20.3062340924668
117,45b,1.034517373,10.2259584,Miscanthus,336N,Nitrogen,5,9.78e+08,0,0,0,951409278,7085351.946,0,6395728.948,norB.006,6.82e+08
117,45b,1.034517373,10.2259584,Miscanthus,336N,Nitrogen,5,9.78e+08,0,0,0,951409278,7085351.946,0,6395728.948,log_norB.006,20.3405402158077
117,45b,1.034517373,10.2259584,Miscanthus,336N,Nitrogen,5,9.78e+08,0,0,0,951409278,7085351.946,0,6395728.948,norB.039,45500000
117,45b,1.034517373,10.2259584,Miscanthus,336N,Nitrogen,5,9.78e+08,0,0,0,951409278,7085351.946,0,6395728.948,log_norB.039,17.6332228839212
117,45b,1.034517373,10.2259584,Miscanthus,336N,Nitrogen,5,9.78e+08,0,0,0,951409278,7085351.946,0,6395728.948,norB.sum,1.39e+09
117,45b,1.034517373,10.2259584,Miscanthus,336N,Nitrogen,5,9.78e+08,0,0,0,951409278,7085351.946,0,6395728.948,log_norB.sum,21.052569584089
117,45b,1.034517373,10.2259584,Miscanthus,336N,Nitrogen,5,9.78e+08,0,0,0,951409278,7085351.946,0,6395728.948,cnorB,9.65e+08
117,45b,1.034517373,10.2259584,Miscanthus,336N,Nitrogen,5,9.78e+08,0,0,0,951409278,7085351.946,0,6395728.948,log_cnorB,20.6876386593033
118,46b,-0.051359019,6.1452526,Miscanthus,112N,Control,5,1.49e+09,0,0,0,2616458834,5342965.576,13853545.57,10893240.69,log_012,9.036341348
118,46b,-0.051359019,6.1452526,Miscanthus,112N,Control,5,1.49e+09,0,0,0,2616458834,5342965.576,13853545.57,10893240.69,ave_012,1.09e+09
118,46b,-0.051359019,6.1452526,Miscanthus,112N,Control,5,1.49e+09,0,0,0,2616458834,5342965.576,13853545.57,10893240.69,log_025,7.852310886
118,46b,-0.051359019,6.1452526,Miscanthus,112N,Control,5,1.49e+09,0,0,0,2616458834,5342965.576,13853545.57,10893240.69,ave_025,71200000
118,46b,-0.051359019,6.1452526,Miscanthus,112N,Control,5,1.49e+09,0,0,0,2616458834,5342965.576,13853545.57,10893240.69,log_039,8.52372603
118,46b,-0.051359019,6.1452526,Miscanthus,112N,Control,5,1.49e+09,0,0,0,2616458834,5342965.576,13853545.57,10893240.69,ave_039,3.34e+08
118,46b,-0.051359019,6.1452526,Miscanthus,112N,Control,5,1.49e+09,0,0,0,2616458834,5342965.576,13853545.57,10893240.69,F1R2_log,6.889339607
118,46b,-0.051359019,6.1452526,Miscanthus,112N,Control,5,1.49e+09,0,0,0,2616458834,5342965.576,13853545.57,10893240.69,F1R2_ave,7750000
118,46b,-0.051359019,6.1452526,Miscanthus,112N,Control,5,1.49e+09,0,0,0,2616458834,5342965.576,13853545.57,10893240.69,ave_sum,1495200000
118,46b,-0.051359019,6.1452526,Miscanthus,112N,Control,5,1.49e+09,0,0,0,2616458834,5342965.576,13853545.57,10893240.69,log_sum,9.173895843
118,46b,-0.051359019,6.1452526,Miscanthus,112N,Control,5,1.49e+09,0,0,0,2616458834,5342965.576,13853545.57,10893240.69,norB.001,1.07e+09
118,46b,-0.051359019,6.1452526,Miscanthus,112N,Control,5,1.49e+09,0,0,0,2616458834,5342965.576,13853545.57,10893240.69,log_norB.001,20.7909244854202
118,46b,-0.051359019,6.1452526,Miscanthus,112N,Control,5,1.49e+09,0,0,0,2616458834,5342965.576,13853545.57,10893240.69,norB.006,2.01e+09
118,46b,-0.051359019,6.1452526,Miscanthus,112N,Control,5,1.49e+09,0,0,0,2616458834,5342965.576,13853545.57,10893240.69,log_norB.006,21.4214005590174
118,46b,-0.051359019,6.1452526,Miscanthus,112N,Control,5,1.49e+09,0,0,0,2616458834,5342965.576,13853545.57,10893240.69,norB.039,1.07e+08
118,46b,-0.051359019,6.1452526,Miscanthus,112N,Control,5,1.49e+09,0,0,0,2616458834,5342965.576,13853545.57,10893240.69,log_norB.039,18.4883393924262
118,46b,-0.051359019,6.1452526,Miscanthus,112N,Control,5,1.49e+09,0,0,0,2616458834,5342965.576,13853545.57,10893240.69,norB.sum,3.18e+09
118,46b,-0.051359019,6.1452526,Miscanthus,112N,Control,5,1.49e+09,0,0,0,2616458834,5342965.576,13853545.57,10893240.69,log_norB.sum,21.8801470337385
118,46b,-0.051359019,6.1452526,Miscanthus,112N,Control,5,1.49e+09,0,0,0,2616458834,5342965.576,13853545.57,10893240.69,cnorB,1.45e+09
118,46b,-0.051359019,6.1452526,Miscanthus,112N,Control,5,1.49e+09,0,0,0,2616458834,5342965.576,13853545.57,10893240.69,log_cnorB,21.0948293933789
119,47b,-0.022011008,3.414029222,Miscanthus,112N,Carbon,5,1.53e+09,22800000,21300000,16100000,2033611618,7618105.964,0,12286238.1,log_012,9.034743433
119,47b,-0.022011008,3.414029222,Miscanthus,112N,Carbon,5,1.53e+09,22800000,21300000,16100000,2033611618,7618105.964,0,12286238.1,ave_012,1.08e+09
119,47b,-0.022011008,3.414029222,Miscanthus,112N,Carbon,5,1.53e+09,22800000,21300000,16100000,2033611618,7618105.964,0,12286238.1,log_025,7.962521123
119,47b,-0.022011008,3.414029222,Miscanthus,112N,Carbon,5,1.53e+09,22800000,21300000,16100000,2033611618,7618105.964,0,12286238.1,ave_025,91700000
119,47b,-0.022011008,3.414029222,Miscanthus,112N,Carbon,5,1.53e+09,22800000,21300000,16100000,2033611618,7618105.964,0,12286238.1,log_039,8.545314548
119,47b,-0.022011008,3.414029222,Miscanthus,112N,Carbon,5,1.53e+09,22800000,21300000,16100000,2033611618,7618105.964,0,12286238.1,ave_039,3.51e+08
119,47b,-0.022011008,3.414029222,Miscanthus,112N,Carbon,5,1.53e+09,22800000,21300000,16100000,2033611618,7618105.964,0,12286238.1,F1R2_log,7.14208875
119,47b,-0.022011008,3.414029222,Miscanthus,112N,Carbon,5,1.53e+09,22800000,21300000,16100000,2033611618,7618105.964,0,12286238.1,F1R2_ave,13900000
119,47b,-0.022011008,3.414029222,Miscanthus,112N,Carbon,5,1.53e+09,22800000,21300000,16100000,2033611618,7618105.964,0,12286238.1,ave_sum,1522700000
119,47b,-0.022011008,3.414029222,Miscanthus,112N,Carbon,5,1.53e+09,22800000,21300000,16100000,2033611618,7618105.964,0,12286238.1,log_sum,9.183561596
119,47b,-0.022011008,3.414029222,Miscanthus,112N,Carbon,5,1.53e+09,22800000,21300000,16100000,2033611618,7618105.964,0,12286238.1,norB.001,1.19e+09
119,47b,-0.022011008,3.414029222,Miscanthus,112N,Carbon,5,1.53e+09,22800000,21300000,16100000,2033611618,7618105.964,0,12286238.1,log_norB.001,20.8972191440699
119,47b,-0.022011008,3.414029222,Miscanthus,112N,Carbon,5,1.53e+09,22800000,21300000,16100000,2033611618,7618105.964,0,12286238.1,norB.006,2.43e+09
119,47b,-0.022011008,3.414029222,Miscanthus,112N,Carbon,5,1.53e+09,22800000,21300000,16100000,2033611618,7618105.964,0,12286238.1,log_norB.006,21.6111570942989
